;Unnamed: 0;datum;url;sentiment;discussielengte;views;auteur;GPS breedtegraad;GPS lengtegraad;bericht tekst;likes count;datum utc;hashtags
11;11;2017-08-21 21:03;https://instagram.com/p/BYER5KHFBNo/;+;4.0;39.0;seenin010;51.648151;5.053511;Voor de meeste is de vakantie voorbij dus de meeste van jullie zijn ongetwijfeld ook naar de Efteling geweest. Hebben jullie ook de nieuwe attractie Symbolica mogen bezoeken? Ik had met mijn vriendin @wateetjedanwel in ieder geval de grootste lol vandaag.   ____________________________                              ;39.0;2017-08-21 19:03:01;Efteling seenoutside010 seenin010 wateetjedanwel fun langnek symbolica kaatsheuvel amusementpark blogger bloggernl dutchblog dutchblogger nederland bloglife summer vacation awesome love super_europe super_holland dernederlanden sunny zomer plezier goodlife wanderlust explore
12;12;2017-10-09 12:11;https://instagram.com/p/BaBgDxiFomi/;0;1.0;18.0;wonderwachters;;;Eerste like van de Efteling!!!!       @efteling;18.0;2017-10-09 10:11:52;ravelijn vuur efteling like draconicon first
13;13;2017-06-21 19:32;https://instagram.com/p/BVnDCrfjX9R/;+;0.0;13.0;laalders;;;"Reposting @miss_catch52:  ... ""Het Rijks ligt er vandaag weer mooi bij...       """;13.0;2017-06-21 17:32:29;Madurodam OhohAmsterdam DenHaag CatchoftheDay newjobnewlife bestofbothworlds helicopterview
14;14;2017-03-28 21:01;https://instagram.com/p/BSMVtSMDbNe/;+;6.0;122.0;patrickbuitendijk;51.915329;4.4765;Solo Par King. •Rotterdam, March 26 2017•                  ;122.0;2017-03-28 19:01:55;wwim15 wwim15_rotterdam igersrotterdam loverotterdam rewriters010 dekunstavond Rotterdam urbanlandscape instawalk010 rottergram gersmagazine igersholland super_holland iwanttobeinvaded gemeenterotterdam visitrotterdam
15;15;2018-08-17 18:53;https://instagram.com/p/BmlmE6FAJsA/;0;0.0;9.0;hanslhattem;;;The heather is dry this year, as this brown color instead of the purple illustrates.     ;9.0;2018-08-17 16:53:50;heather dry weather veluwe veluwezoom
17;17;2017-12-03 17:26;https://instagram.com/p/BcPym8kn-pk/;+;10.0;19.0;masterbl112;52.233299;5.1833300000000015;Me 61 years ago    ;19.0;2017-12-03 16:26:07;babytime happy 1956 hilversum
18;18;2017-06-05 00:13;https://instagram.com/p/BU7xqt4Fv5Q/;-;0.0;40.0;anzilla89;52.312321;4.94422;                            ;40.0;2017-06-04 22:13:19;littlemix afas afaslive concertphotography concert amsterdam girlband girls perrieedwards jadethirlwall jesynelson leighannepinnock littlemixer littlemixers insta instagood instadaily instaconcert instalike like4like l4l likeforlike likes r4r recent4recent spamforspam spam likeback likealwaysback
19;19;2017-10-12 00:13;https://instagram.com/p/BaH8OvPhBcF/;+;4.0;31.0;james__hond;52.49381999999999;4.983488;"""Throw me the ! , ... Throw me the !"". And suddenly, the  flew away at 1000km/h. Lucky  that I was there to save her. I you !          ";31.0;2017-10-11 22:13:29;teckel dog daschund treponti vegandog happydog trackr purmerend chuckit love
20;20;2017-11-25 20:29;https://instagram.com/p/Bb7hMjohncR/;+;0.0;17.0;bibliotheekoostachterhoek;;;Ook in  volle bak bij . Wat een heerlijk feest!     ;17.0;2017-11-25 19:29:09;Groenlo FiepFiepVogeltje bibliotheekoostachterhoek bibliotheek bieb theater sameninoostgelre
21;21;2018-02-27 17:37;https://instagram.com/p/BftQOHKgBhR/;0;0.0;15.0;jfkerklaan;51.914478;4.39424;Verstild verijsttakt Koning (in) Wintertafereel bij 's Neerlands beste en dus Schiedamse verzorgingstehuis Frankeland aan de Liduinastraat;15.0;2018-02-27 16:37:01;
22;22;2017-12-22 18:16;https://instagram.com/p/BdAzcErBAe5/;+;4.0;116.0;centraalbeheer;;;Trotse collega’s bij het Glazen Huis in . In totaal hebben alle acties op kantoor €56.707,- opgeleverd voor ! Iedereen bedankt voor zijn of haar bijdrage!  ;116.0;2017-12-22 17:16:09;apeldoorn seriousrequest sr17 3fm
23;23;2018-03-27 11:51;https://instagram.com/p/Bg0oGBIngpz/;+;33.0;211.0;hildevanmaanen;52.341251;5.62119;PATRIJS | Patisserie en IJs  Opent binnenkort haar deuren op Hondegatstraat 4 in Harderwijk Vandaag huurovereenkomst getekend                  ;211.0;2018-03-27 09:51:43;patrijs patisserieenijs hildevanmaanen vanbubbelstotdessert masterchefnederland masterchefnl masterchefholland gelato pastry puur verleidend nieuw autentiek harderwijk heerlijkharderwijk gemeenteharderwijk hondegatstraat
24;24;2018-01-06 11:51;https://instagram.com/p/BdmvYZygVTl/;+;23.0;111.0;homemade_queen;52.233299;5.1833300000000015;Bezig om de bakkerij klaar te maken voor het nieuwe bakjaar. De ovens schoonmaken blijft een vervelend klusje  maar als de oven weer blinkt en glimt dan maakt dat het weer helemaal goed  Ik heb de tip al vaker gegeven, gebruik groene zeep en ammoniak en je oven is weer als nieuw. Zo'n mooie glimmende oven is bijna zonde om weer te gaan bakken   Op mijn tijdlijn op 8 september staat uitlegd hoe ik mijn oven schoonmaak.        ;111.0;2018-01-06 10:51:50;tipvanhomemadequeen ovenschoonmaken groenezeep schoonmaken thuisbakkerij homemadequeen Hilversum
26;26;2017-07-21 21:02;https://instagram.com/p/BW0dO9sjhsP/;+;2.0;135.0;marcel_terbeek;;;"De Meeuwen vliegen hoog, we houden ""Het Weer"" droog 🥂 Vergeet niet te leven vandaag  want morgen komt toch wel                  ";135.0;2017-07-21 19:02:52;amsterdam plantage artis klein genietje wijn klein slokje niet omdat het moet maar omdat het toch moet
27;27;2017-06-25 15:02;https://instagram.com/p/BVw3XNxlEru/;0;0.0;10.0;natasjagrinwis;;;Ontbijten in ;10.0;2017-06-25 13:02:50;Emmen
29;29;2017-07-31 06:39;https://instagram.com/p/BXMqX5KhZtp/;0;0.0;106.0;pixzeeland;;;Scheepswerf Sluiskil   John Bosch;106.0;2017-07-31 04:39:28;PIXZ
30;30;2017-03-28 18:01;https://instagram.com/p/BSMBAbCAbK2/;0;0.0;68.0;proskating.nl;52.938679;5.9432;In Thialf is de lente nog niet begonnen.        ;68.0;2017-03-28 16:01:01;sneeuwrandjes schaatsen skating iceskating winter thialf heerenveen giertank
31;31;2017-07-09 22:50;https://instagram.com/p/BWVwDYGj9Ds/;0;0.0;7.0;deventerweb;;;Deventer op Stelten       ;7.0;2017-07-09 20:50:52;Deventer deventeropstelten deventeropstelten2017 stemmen cultuur culture stilts
32;32;2017-06-13 15:47;https://instagram.com/p/BVSC7FUFfGy/;+;4.0;56.0;mbrothersma;;;Foute lamp gescoord in de koopjeshoek Krekt wat!      ;56.0;2017-06-13 13:47:24;solar tuinlamp ikea grunn lamp dezemanneemikookmeenaarhuis
33;33;2017-06-22 14:32;https://instagram.com/p/BVpFelfD9Ig/;0;1.0;109.0;scapinoballetrotterdam;;;MADE IN ROTTERDAM ~ What?! Dancers as choreographers? Yes! Made in Rotterdam is Scapino's dance lab and gives our dancers the opportunity to test and develop their skills as choreographers. You can come and see their creations tonight & tomorrow in Ro Theater Rotterdam!              Photo by Nienke Elenbaas @elenbaasfotografie;109.0;2017-06-22 12:32:15;madeinrotterdam showtime tonight choreography discover new talent endofseason modern ballet dance scapinoballet rotterdam
36;36;2017-02-25 12:54;https://instagram.com/p/BQ7wMKqjVE3/;+;3.0;79.0;hansmickers;;;Zo de week is weer vol, vandaag duurloop 17.7km was tevens een kracht training de takken waaiden me om de oren nauw ja muts dan, volgende week herstel week              @scaeveryday    ;79.0;2017-02-25 11:54:50;hardworkpaysoff hardlopenisleuk instarunner instarun instarunners runkeeper hardlopen marathonman running run tomtomrunner runners Cuijk Mickers göteborg zweden göteborgsvarvet brabantrunners
37;37;2017-09-09 11:01;https://instagram.com/p/BY0IKAWlNPc/;0;1.0;35.0;healthy_natascha96;;;      ;35.0;2017-09-09 09:01:29;vandervalk hotel Holland niederlande netherland eindhoven love
39;39;2017-12-28 17:26;https://instagram.com/p/BdQKh9VBURu/;+;0.0;5.0;ellentenhouten;;;Leuk, zo'n nieuw afvalscheidings systeem. Mooie testcase.   ;5.0;2017-12-28 16:26:32;levedeambtenaar avalex delft
40;40;2018-02-07 21:13;https://instagram.com/p/Be6JEtDgnVP/;0;8.0;83.0;desireebodijn;52.112179;4.28405;Fifty Shades Freed           ;83.0;2018-02-07 20:13:18;fiftyshades bios pathe scheveningen 50tintennat friends bestie girlsnight movie patheladiesnight
41;41;2018-03-10 09:42;https://instagram.com/p/BgIuqVADI16/;0;2.0;49.0;marjoleintap_fotografie;;;Urbex time! studio mt marjoleintap_fotografie . . .                   ;49.0;2018-03-10 08:42:31;studiomt inspiration urbex factory erfgoed veghel inspiratie instainspire light shade licht schaduw watchthisinstagood theweekoninsta dailyphotography visualcreators artisticphotography pointofview
42;42;2017-09-19 17:09;https://instagram.com/p/BZOiLVYAWe2/;+;0.0;18.0;multibouwsystemen;;;Mooie  in   met verdiept  (5 meter) trillingvrij ;18.0;2017-09-19 15:09:07;bouwput Ridderkerk afzinkkelder zwembad afgezonken
43;43;2018-01-11 00:36;https://instagram.com/p/BdyaCSeA-aW/;0;3.0;27.0;trucker_her;52.5;6.08333;Zwolle by night.          ;27.0;2018-01-10 23:36:12;5am zwolle zwollywood nightshifts postapocalypse abandoned midnightwalks life nofilter
44;44;2017-08-15 16:47;https://instagram.com/p/BX0X6XWFSXw/;0;0.0;2.0;rantai_tangan_cantik;;;    Whatsapp  013 2607821;2.0;2017-08-15 14:47:46;pandorabracelet pandorasilver925
45;45;2017-12-11 11:29;https://instagram.com/p/BcjwJs7FLOk/;0;6.0;56.0;karmengarritsen;51.895611;6.38225;10-12-2017        ;56.0;2017-12-11 10:29:27;dru ulft achterhoek homesweethome winterhike blackandwhite snow
46;46;2017-11-29 07:26;https://instagram.com/p/BcEarTWlnUc/;0;0.0;26.0;eftelingmenj;51.653576;5.0437330000000005;   :selfmade by @messalinalaatmaar;26.0;2017-11-29 06:26:59;droomvlucht efteling
48;48;2018-03-03 00:18;https://instagram.com/p/Bf1sgoSBswy/;-;0.0;22.0;wfdenood;;;JW Roy zingt 'Big Chief', de prachtige ode aan zijn overleden vader, onder begeleiding van de onvolprezen Royal Family.            . . . . .@tivolivredenburg erg jammer dat de zaal en het podium direct na het optreden met grote haast werden leeggeruimd. Even gezellig met JW en band blijven hangen was er nu niet bij. Misser.;22.0;2018-03-02 23:18:09;cloudnine tivolivredenburg muziek music band singersongwriter music brabanderophetpodium utrecht mooisfeertjehoor
50;50;2017-07-04 11:00;https://instagram.com/p/BWHmxYsDOzd/;+;1.0;44.0;jessicafaustinofaustino;;;Mes produits chouchou  .... Dentifrice blanchissant sans peroxyde ! Donc on abîme pas les dents ....         ....    Masque d'argile aux végétaux marins ...                bye bye ....     de vous avoir mes produits mes photos  contact MP pour infos;44.0;2017-07-04 09:00:23;dent dentblanche sansperoxyde white whiteteeth dentifrice sourire dentparfaite nofilter nomakeuphoto visage masque masquevisage boue argile vegetauxmarins vegetaux peauneuve peau lisse nettoyée douceur douce results impuretés ado epoch merci heureuse
52;52;2018-03-10 21:26;https://instagram.com/p/BgJ_MaAnmat/;-;6.0;18.0;marc040eindje;51.450001;5.46667;Te triest voor woorden ! Geen wil om te winnen ! Lamzakken  Opvreten da gras godverdegodver              ;18.0;2018-03-10 20:26:13;psveindhoven eindje eindhoven eindhovendegekste eindhovencity trots eindhovuh eindjuh 040jonguh lichtstad GeborenEnGetogenInEindhoven GoedDatJeErBent
53;53;2017-11-08 12:07;https://instagram.com/p/BbO2OcahzhV/;0;2.0;81.0;vondelpark3;;;Na deze glutenvrije Egg White Wrap met avocadocrème, zwarte bonen, biologische mais, rode peper en koriander ga je als een speer.              ;81.0;2017-11-08 11:07:05;powerfood vondelpark3 park iamsterdam amsterdam amsterdamview igersamsterdam food glutenfree eggwrap healthy fitfood instafood
54;54;2017-11-14 08:19;https://instagram.com/p/Bbd46jcAsFt/;+;8.0;30.0;miranda_corona77;;;40th birthdayparty      ;30.0;2017-11-14 07:19:12;lovemyfriends happygirl zwolle dancetillyoudrop anighttoremember momofthree
57;57;2018-03-17 13:55;https://instagram.com/p/BgbNN0iHanC/;0;3.0;44.0;dutchdailyfashion;51.450001;5.46667;I WEAR MY SUNGLASSES  . . . . . .                           ;44.0;2018-03-17 12:55:50;eindhoven dutch dutchdailyfashion holland daily fashion winterfashion style look trendy instafashion streetfashion dailylook photography outfitoftheday lifestyle photodaily ootd stylish wear streetphotography photogram fashionista trendy sunglasses black classy
58;58;2018-03-14 22:00;https://instagram.com/p/BgUWV-bBw0Q/;+;0.0;35.0;toolboxemmen;;;Ken je deze ook? Stukje cultuur! Gewoon made in Drenthe. 3D-schaalmodel ook gewoon made in Drenthe (Bij Toolbox natuurlijk) . Waar zou jij een schaalmodel van willen hebben?       -scannen    ;35.0;2018-03-14 21:00:54;Maken Hunnebedden Printing 3Dprinten Toolbox 3D Creatief Toolbox Rensenpark Emmen
60;60;2018-02-14 19:10;https://instagram.com/p/BfL8ozcl2dz/;+;1.0;106.0;saku_rarian;;;     #;106.0;2018-02-14 18:10:58;haarlem windmolen 0214
62;62;2017-04-26 12:00;https://instagram.com/p/BTWC2pmgj7e/;+;0.0;43.0;angelique_h1995;;;So today I've received this awesome and unique bracelet. Made by the guitar strings of Thobbe Englund. I've won this one because I couldn't make it to the sabaton concert in January in Amsterdam because I was recovering from my first attack of multiple sclerosis. Thank god I'm feeling better, having medicines and I'm still going strong. Hopefully I can make it for the next concert :) Thanks @cordabyliss  for this amazing bracelet :D                ;43.0;2017-04-26 10:00:58;sabaton thobbeenglund mylifewithms multiplesclerosis cordabyliss Amsterdam afaslive twilightforce skull unique jewelry bracelet guitar luckygirl fightingagainstms lifewithms
64;64;2017-10-19 13:21;https://instagram.com/p/BabX0sMnNpT/;0;1.0;36.0;de_stentor;52.24913;6.18065;Paaldansen.. hoe moeilijk kan het zijn? Onze Stan probeerde het uit.           ;36.0;2017-10-19 11:21:46;poledancing polefitness poledance paaldansen olympischespelen destentor paaldans dancing video deventer
66;66;2017-07-23 15:30;https://instagram.com/p/BW5Aw3qFIUW/;+;0.0;6.0;franxjan;52.536339;6.12913;"Prachtig voorjaar aan de  waar we soms verlangde naar wat . Nu valt er wat regen bij  dus roep ik "" goed voor het gras""";6.0;2017-07-23 13:30:18;kust regen zwolle
67;67;2017-11-12 17:02;https://instagram.com/p/BbZrPrTA4iN/;0;0.0;16.0;reinildesunaert;;; ;16.0;2017-11-12 16:02:47;glow2017 eindhoven
68;68;2017-10-18 21:22;https://instagram.com/p/BaZqRMeA6SO/;0;1.0;37.0;moniquevdvorst;51.916698;4.5;     ;37.0;2017-10-18 19:22:51;skyline rotterdam erasmusbrug kopvanzuid derotterdam skyscraper
69;69;2017-10-01 14:43;https://instagram.com/p/BZtLB5RgJbD/;0;3.0;64.0;spiceupyourrun.nl;;;Mudrun Family Fun in Amersfoort! Just ran with the whole family 1k with 5 obstacles. The kids couldn't get enough of it and so didn't I! Soon again!       ;64.0;2017-10-01 12:43:18;mudrun lovetorun neverstoprunning neverstopexploring obstaclerace obstaclerun modder
70;70;2017-01-22 15:43;https://instagram.com/p/BPkgdXoArH2/;0;2.0;121.0;politiehaarlem;;;Afgelopen nacht hielden wij dankzij een alerte melder een man aan die kort daarvoor een auto had opengebroken en goederen weg nam. Top gemeld!     ;121.0;2017-01-22 14:43:27;inbraak autoinbraak haarlem instapolitie heterdaad
71;71;2017-12-04 20:38;https://instagram.com/p/BcStc0rDYAy/;0;0.0;15.0;susan_chapel;;; Bouvigne ;15.0;2017-12-04 19:38:46;Kasteel Breda
72;72;2017-04-15 18:57;https://instagram.com/p/BS6dw89hRSn/;0;4.0;59.0;deafslag_ameland;;;Volop voorraad   ;59.0;2017-04-15 16:57:23;Ameland vaatwasserbestendig bekers
73;73;2017-09-21 23:35;https://instagram.com/p/BZUYBUInb9y/;0;1.0;35.0;jerm4l;;;@amanda22_07 Speed,Fun and Power. She did great today.          ;35.0;2017-09-21 21:35:48;More4lesspersonaltraining Goals Focus Boxing Bringoutthebestinyou Fitness Fitgirl Rebel Rotterdam Personaltraining
74;74;2018-04-15 11:31;https://instagram.com/p/Bhlg7tLF1s2/;0;4.0;226.0;wereld_vol_wonderen;51.65303;5.043712;D R O O M • Van wie is  zijn/haar favoriete attractie? / Ist  dein Liebings attraktion?@efteling              Foto: Efteling;226.0;2018-04-15 09:31:55;Droomvlucht Droomvlucht Efteling Sprookjes Wereldvolwonderen elfjes trollen Sprookjesbos Kaatsheuvel Marenrijk Reizenrijk Ruigrijk Fantasierijk Anderrijk
75;75;2017-11-27 16:24;https://instagram.com/p/BcAOxVcg1-N/;+;6.0;177.0;intelligentiaice;51.447891;5.45488;Kerstmis IJstaarten 2017 dit jaar verkrijgbaar in 3 verschillende smaken: Pure Chocolade & Passievrucht / Yoghurt Mango Abrikoos & Mandarijn / of zoals deze foto onze Salted Caramel met Rode Vruchten  Onze kerstbestel pagina zal morgen online zijn. Bovenstaande taarten zijn voor 10 personen en te bestellen tot 21 december en af te halen op 24 december van 10.00-17.00 uur.               ;177.0;2017-11-27 15:24:21;intelligentiaice strijps kerst kerstmis ijstaarten demooistevaneindhoven eindhoven eindhovencity icecreamcake christmascake christmasdecorations pastry pastrychef tomasknoops christmastime
76;76;2017-01-30 12:10;https://instagram.com/p/BP4ueo_BNjK/;+;0.0;15.0;hetbosrestaurantjoppe;;;De hele maand februari hebben wij een mooie aanbieding voor u: Een heerlijk 3 gangen menu, inclusief 1 consumptie p.p. en koffie of thee na. Vanaf 2 personen te reserveren. Voor meer info zie: http://bosrestaurant.nl/februari-special/. Wij zien graag uw reservering via www.bosrestaurant.nl/reserveren.     ;15.0;2017-01-30 11:10:46;gorssel joppe uiteten special februari
77;77;2017-10-17 19:53;https://instagram.com/p/BaW7OaaFviK/;0;0.0;45.0;shalomsharen;51.916698;4.5;Thank you for another blessed day     ;45.0;2017-10-17 17:53:18;walkingtour rotterdam pencil architecture architecturelover
78;78;2017-05-30 10:12;https://instagram.com/p/BUtZacAAoGM/;0;0.0;19.0;cultureelverschil;;;Vrijdag organiseren de leerlingen van  hun eigen uitgaansavond tijdens het ! Project. Niemand minder dan   komt optreden. Daarnaast zijn er vette workshops zoals     en  met @rikspaargaren! We sluiten de avond af met een afterparty van ! Haal nu snel je kaartje. Er zijn er nog een paar!   ;19.0;2017-05-30 08:12:01;degroenstrook doit teske dj fotografie fifa beaty vloggen geschikt talentontwikkeling aalsmeer n201
79;79;2017-05-07 17:09;https://instagram.com/p/BTy67pDhV2-/;0;3.0;7.0;madebyelisabeth;51.649937;5.046302;       ;7.0;2017-05-07 15:09:43;draak efteling sprookjesbos emotie herinneringen withlove familie dankbaarheidsdagboek
81;81;2018-02-08 09:35;https://instagram.com/p/Be7eECbFMo5/;0;0.0;15.0;hanneked;51.47089;4.66252;   @pure @flexanl .....    ;15.0;2018-02-08 08:35:57;spannend nieuwe kleurenwand benieuwd dictusverfeninterieur zundert thuisin mooiwonen
82;82;2017-05-19 19:03;https://instagram.com/p/BUSBew5jRgD/;0;1.0;23.0;allets66;52.176716;4.481553;Onderweg naar partijtje voetbal...            ;23.0;2017-05-19 17:03:24;Leiden voetbal hollandslandschap willen koeien schilderij dutchpainting green clouds landscape fromthehighway ontheroad
83;83;2018-04-18 08:48;https://instagram.com/p/Bhs8nWWAiYl/;+;5.0;92.0;foodieseindhoven;51.450001;5.46667;Het verslag van de foodtour voor Eindhoven Captured staat nu online Bomvol leuke hotspots, nieuwe ondernemers en vooral heel veel lekker eten! . . .     ;92.0;2018-04-18 06:48:30;eindhovencaptured eindhoven365 foodtour foodblogger recap
84;84;2017-11-23 15:21;https://instagram.com/p/Bb10YC6BOGP/;0;0.0;44.0;artmakiatattoo_venray;51.52655;5.97524;Door Kris 🦍Gorilla🦍 Meer info of een afspraak? -Art Makia Tattoo Venray - voor meer informatie : tattooshop.venray@gmail.com +31649982592  Schoutenstraatje 27,5801BS Venray www.art-makia.nl                         ;44.0;2017-11-23 14:21:18;tattoo artmakiavenray venray Limburg Brabant freeappointmensts ink tattooshop babeswithtats aap gorilla realistic movie gorillatattoo bestinker tattooed tattoo ink inked inklife tattoolovers blackandgray tattooonback animal animaltattoo
85;85;2017-08-09 10:54;https://instagram.com/p/BXkSvTLBKm1/;0;0.0;62.0;layananjakarta;;;Hello Warga Jakarta, pada hari selasa tanggal 8 Agustus 2017, Pemprov. DKI Jakarta menerima kunjungan pejabat eselon II / peserta Diklat Aparatur I Lembaga Administrasi Negara. . Kunjungan diterima oleh Kepala BPSDM Provinsi DKI Jakarta mewakili Sekretaris Daerah, dengan didampingi para pejabat di lingkungan Pemprov.DKI Jakarta. . Dalam kesempatan tersebut, Kepala Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu (DPMPTSP) Provinsi DKI Jakarta, Bapak Edy Junaedi,  memberikan paparan dengan judul Revolusi Pelayanan Publik. . Rombongan yang berjumlah 33 orang tersebut sangat tertarik dengan keberhasilan Pemerintah Provinsi DKI Jakarta dalam membangun daya saing daerah. . Diakhir acara, Bapak Edy Junaedi memberikan secara simbolis Buku Revolusi Pelayanan Publik kepada Ketua Rombongan. . Salam SETIA                  ;62.0;2017-08-09 08:54:43;MelayaniJakarta LAN lembagaadministrasinegara aparatur goodgovernance pelayananpublik dpmptsp ptsp pelayananjakarta ASN PNS dkijakarta pemdadki
86;86;2017-03-07 18:00;https://instagram.com/p/BRWDGfMjjAn/;0;0.0;9.0;eyezenmx;;;Esta  te ayudará a descansar la vista cuando estés trabajando.        ;9.0;2017-03-07 17:00:20;TécnicaEyezen Eyezen ojo lentes cuidado tecnologia tech eyeglasses eye
87;87;2017-11-17 17:03;https://instagram.com/p/BbmjQiblilC/;0;0.0;39.0;altamentesensible;;; ;39.0;2017-11-17 16:03:07;hortensia amsterdam
88;88;2017-06-10 18:49;https://instagram.com/p/BVKpWL-BOO_/;0;0.0;1384.0;deinstavaneenfotograaf;51.961712;6.289416;Mn brandweervrouwtje      ;1384.0;2017-06-10 16:49:13;canon 7d canonnederland canon7d 2470 Doetinchem
89;89;2017-08-14 22:02;https://instagram.com/p/BXyXJpGgxTb/;0;2.0;31.0;dianaspijker;;;            ;31.0;2017-08-14 20:02:38;nederland nederlandismooi nederlandfotoland highhillbeach highhillbeachdomburg beach strand zee zeeland sea seasise domburg domburgbeach
