;Unnamed: 0;datum;url;sentiment;discussielengte;views;auteur;GPS breedtegraad;GPS lengtegraad;bericht tekst;likes count;datum utc;hashtags
23;23;2017-03-21 11:14;https://instagram.com/p/BR5Xy5Ul_FZ/;-;1.0;13.0;bloemenvanodeke;52.266701;4.76667;Zo de administratie is weer op orde incl de urenregistratie. Vandaag verder maar eens wat brainstormen voor Pasen. Ik kon deze eitjes niet laten liggen bij de groothandel. Oeps impuls aankoopje.                   ;13.0;2017-03-21 10:14:35;bloemenvanodeke gerbera doorjouwordtallesmooier easter pasen eitjes paaseitjes aalsmeer kudelstaart flatlay flowers bloemen bloemenabonnement bloemenperpost bloemenopjebalie bloemenkopen work brainstorm bestellen
24;24;2017-11-24 20:41;https://instagram.com/p/Bb49hlsjTAs/;+;1.0;20.0;speciaalzaak_wesdijk;51.854462;4.5399;HAMSTERSCAPING XXL | Denise maakte weer een prachtige Hamsterscape op bestelling. Dit keer voor een Syrische hamster  in een 120cm bak       ;20.0;2017-11-24 19:41:11;hamsterscaping hamsterscape hamster dierenspeciaalzaak dierenspecialist wesdijk barendrecht
25;25;2018-07-18 11:10;https://instagram.com/p/BlXhOOolK3A/;0;0.0;18.0;huidcoach_blaricum;;;Before the sun  Start je dag met de Pre Sun Hydra Protecting Gel. Deze hydraterende gezichtsgel verbetert het natuurlijke proces van huidbescherming tegen de de zon. . .          ;18.0;2018-07-18 09:10:40;beprotect juliettearmand sun zon presun hydratatie gel skintherapist huidcoachblaricum huidcoach blaricum
26;26;2018-03-21 12:03;https://instagram.com/p/BglTlgNF-dg/;+;1.0;14.0;thedailymilenl;51.96670200000001;6.3;Jong Oranje op bezoek bij basisschool Hagen in Doetinchem! Veel plezier! Lekker een daily mile rennen!;14.0;2018-03-21 11:03:54;
27;27;2017-06-13 09:28;https://instagram.com/p/BVRXk4pApyT/;0;6.0;155.0;d66_insta;;;Het Erasmusprogramma bestaat 30 jaar! Wat in 1987 begon als een eenvoudig uitwisselingsprogramma, is inmiddels uitgegroeid tot een programma met 9 miljoen deelnemers.   Het Verenigd Koninkrijk, Spanje, Duitsland en Frankrijk: daar gaan de meeste studenten heen op uitwisseling. Waar ben jij naartoe geweest?  Tag je     ;155.0;2017-06-13 07:28:37;erasmatties D66 Erasmus
28;28;2017-06-16 19:03;https://instagram.com/p/BVaHuhclteq/;0;0.0;7.0;emmerichsven;51.534081;3.678228;         ;7.0;2017-06-16 17:03:18;wasser water thesea seagull boat veere netherlands zeeland holland blue
30;30;2018-02-26 16:55;https://instagram.com/p/BfqmqNwlGSp/;+;1.0;38.0;youngfutureuitzendbureau;52.107361;5.175097;Kan jij iemand je tweedehandse paar schoenen verkopen en diegene beweren dat het nieuwe paar schoenen zijn?  Dan zijn wij opzoek naar jou! Wij zijn opzoek naar verkooptalenten die commercieel ingesteld zijn. En die een goed salaris eraan willen overhouden, en getriggerd worden van bonussen. Natuurlijk ga je bij onze opdrachtgever geen tweedehandse paar schoenen verkopen, maar wel coole projecten! Heb jij het lef om te solliciteren ? Voor meer informatie of solliciteer direct op: www.youngfuture-uitzendbureau.nl                 ;38.0;2018-02-26 15:55:23;nederland werk uitzendbureau werkgezocht student studenten studentenwerk utrecht geld baan personeel werving mbo hbo wo studentlife callcenterlife
32;32;2017-08-04 00:24;https://instagram.com/p/BXWSnyTAMLq/;0;0.0;16.0;onfotografie;;;Di-Rect! -rect          - Joey;16.0;2017-08-03 22:24:19;di guitars guitarsounds gibson spike direct breda BredaLive greatperformens
33;33;2017-10-02 14:54;https://instagram.com/p/BZvxF94nrDW/;0;0.0;26.0;lucienkivit;;; ;26.0;2017-10-02 12:54:23;familyday efteling
34;34;2018-03-01 16:22;https://instagram.com/p/BfyRSsjANtP/;0;0.0;16.0;katja2804;51.92334;4.46917;Hallo ! Vandaag  over  met @gemeenterotterdam, , @prorail,  en de .;16.0;2018-03-01 15:22:35;Rotterdam communicatieoverleg RotterdamAlexander RET Averesch Verkeersonderneming
35;35;2017-12-22 17:55;https://instagram.com/p/BdAxC7yFW0l/;0;3.0;108.0;outlander_abroad;;;Amsterdam was absolutely magical in the snow last week!;108.0;2017-12-22 16:55:15;
36;36;2017-11-01 08:43;https://instagram.com/p/Ba8dXWtn2uH/;0;2.0;19.0;talya_taleya;51.916698;4.5;;19.0;2017-11-01 07:43:31;rotterdam
37;37;2018-06-13 19:30;https://instagram.com/p/Bj-Si_3AdKd/;0;3.0;95.0;jewelzenmore;;;THE SALE STARTS NOW En speciaal voor jou als vaste klant kan je donderdag t/m zaterdag profiteren van extra korting! Bij aankoop vanaf 2 stuks ontvang je maar liefst 50% korting. Let op, vanaf maandag geldt weer de normale korting van -30%. De korting is niet geldig op nieuwe artikelen of artikelen van de hoogzomercollectie.           ;95.0;2018-06-13 17:30:01;sale salestartsnow fabiennechapot circleoftrust catwalkjunkie sainttropez janelushka etc instoresonly elst nijmegen
38;38;2018-02-11 06:04;https://instagram.com/p/BfC0O9Mhx3d/;0;1.0;26.0;opaijsbeer;52.400002;5.2333300000000005;          ;26.0;2018-02-11 05:04:22;wintertime almerevooriedereen bos almere afwatering prachtigalmere igersalmere flevoland wilgenbos ig_almere flevolandschap
39;39;2017-04-04 20:26;https://instagram.com/p/BSeTQ7jD10f/;+;1.0;36.0;blixemnijmegen;;;Afgelopen zondag genoten begeleiders, koks, coördinatoren, arbeidscoaches en bedrijfsleiding van  van een geweldig leerzame en zonnige teamdag en werd deze mooie groepsfoto gemaakt!           ;36.0;2017-04-04 18:26:53;BliXem team atwork mvo teambuilding nijmegen eetcafe cadeauwinkel catering groepsgevoel socialenterprise
40;40;2018-02-13 11:21;https://instagram.com/p/BfIiIsvDWOz/;+;2.0;32.0;2bhappy4evercom;51.688461;5.30325;'Oeteldonk, van keinds af aon'  Kijk op Facebook voor al mijn foto's van Oeteldonk 2018:  http://bit.ly/2EAPKe2                 @janvandenbroek073 @shertogenbosch @instadenbosch @gemeenteshertogenbosch @bezoekdenbosch         @fineartamerica  @werkaandemuur;32.0;2018-02-13 10:21:40;oeteldonkvankeindsafaon denbosch den_bosch shertogenbosch oeteldonk 073 netherlands nl carnaval fijnfisjenie CarnavalArt labradoodle fotosmakeninhetmoeras photography digitalart photo photoart art adobe
41;41;2017-09-05 16:50;https://instagram.com/p/BYqc6bWjHod/;+;0.0;13.0;iedereenzingt;52.600571;6.454704;Aflevering 2 staat online! @fecoz_  onthult alvast een klein beetje van het spektakel op 16 december. Check www.Iedereenzingt.nl om de hele video te zien!       ;13.0;2017-09-05 14:50:27;IZ dedemsvaart hardenberg IZ kerstmarkt spektakel
42;42;2018-01-28 14:33;https://instagram.com/p/BefrZnfHDhJ/;0;0.0;69.0;eduard_bekkers;;;                ;69.0;2018-01-28 13:33:46;sundayworkout amsterdam spazuiver sundayfunday goalsetting fullhouse fitgirl fitman fitnessmotivation power powertraining beachbody fitnessmotivation coachingskills love mindsetting weekend
43;43;2018-02-26 15:29;https://instagram.com/p/BfqcxmAljas/;+;2.0;16.0;imaginewilma;;;Kun jij goed DWARS KIJKEN?  Nu @museummore Gorssel Jkv. Johanna van Boetzelaer II (1960) Geschilderd door Pyke Koch (1901-1991)          www.wilmatakesabreak.nl ;16.0;2018-02-26 14:29:00;PykeKoch modernrealisme modernrealism Achterhoek Gelderland Gorssel schilderkunst museumblogger dwarskijken
45;45;2018-06-18 13:28;https://instagram.com/p/BkKhJZJh_oo/;0;0.0;5.0;crossbordercyclinglimburg;;;Voorbereidingen tweede editie MTB STEAMRACE lopen inmiddels weer volop. 19 augustus as. ZLSM terrein in Simpelveld vanaf 11.00u 3-15 jarige jeugd, jongens en meisjes. GRATIS deelname. Aanmelden via info@crossbordercycling.eu        @tomacyclesnl @gemsimpelveld;5.0;2018-06-18 11:28:29;steamrace mtb mtbsteamrace simpelveld zlsm miljoenenlijn
46;46;2017-08-13 21:16;https://instagram.com/p/BXvtDOYnZ0p/;0;3.0;18.0;marleen167;;;    ;18.0;2017-08-13 19:16:16;sunset noordwijk fire ibizavannederland genieten
47;47;2017-12-19 01:23;https://instagram.com/p/Bc3RLYjn_YH/;+;19.0;152.0;pasirian26;1.37222;103.947998;Saving up some space in the house by placing the smaller bowls in the big bowl ... but they still look good together though  . . .                          ;152.0;2017-12-19 00:23:37;petrusregout maastricht atmaastricht pingganmangkok pingganmangkoklama pingganantik pingganantiknenek antiquebowls vintagebowls vintageplates vintageplate antiqueplatecollection societeceramique vintagecups piringlawas piringjadul piringkuno piringcantik piringantik petrusregoutmaastricht societeceramiquemaestricht maastrichtsaardewerk aardewerk dutch antique
48;48;2018-03-30 14:54;https://instagram.com/p/Bg8rWxWlfTj/;0;3.0;25.0;djura_willems;52.073898;4.2965;My brother and I finished our themed craftproject. It is a little theatre of the new attraction Symbolica in the @efteling . It is my brother's favorite park and ofcourse we will definately be visiting it again this summer. My brother can't hardly wait!                   ;25.0;2018-03-30 12:54:08;efteling eftelingpark themepark pretpark symbolica pardoes coloring craftproject brother kleurplaat broertje knutselproject artsandcrafts lekkerbezig samenmetbroer crafts knutselen colorful kleurrijk
49;49;2017-11-06 13:03;https://instagram.com/p/BbJzGoEg6yO/;0;2.0;25.0;katjaorlov;;;Efteling skyline 310 of 365                           ;25.0;2017-11-06 12:03:36;cityscape cityskyline skyline landmark citylandscape citylandmark photooftheday photography photografer photografylovers fotovandedag fotogram instafoto canonphotography canon novemberphotochallenge photochallenge 365photochallenge digifotopro zoomnl efteling eftelingpark symbolica jorisendedraak vliegendehollander fatamorgana
50;50;2018-01-19 11:04;https://instagram.com/p/BeIIWW9B3bi/;0;6.0;107.0;nederwiet420;;;De echt belangrijke vragen🤔                   ;107.0;2018-01-19 10:04:57;wiet maastricht legaal 420 smokeze wieri nederwiet netherlands holland weed greenstuff stoner blazen blazeit stoned kush haze blowen jonko ganja
51;51;2017-07-17 16:21;https://instagram.com/p/BWppzgkgGf6/;0;1.0;22.0;wijkagent_fons;;;Laatste week toename van diefstal airbags in Meteren en Geldermalsen. Voornamelijk bij merk Mercedes. Wees alert en bel 112 bij verdachte situatie      ;22.0;2017-07-17 14:21:04;airbag autoinbraak Meteren Geldermalsen 112 Mercedes
53;53;2017-11-03 13:36;https://instagram.com/p/BbCIgtMlBSh/;+;2.0;67.0;bojan.nema.plan;52.083302;5.13333; selfie                     ;67.0;2017-11-03 12:36:44;miffy statue utrecht netherlands 500daystravel travel traveling vacation visiting trip holiday fun travelling travelblogger travels traveltheworld travellife travelphotography travelislove travelideas
54;54;2018-03-07 21:33;https://instagram.com/p/BgCRmRODoQf/;0;15.0;163.0;patrickv_fotografie;51.5667;4.8;Fun during the 2nd Light Painting PhotoShoot organized by @ILoveBreda  .                                      ;163.0;2018-03-07 20:33:07;ilb503 ig_color agameoftones longexposure lightpainting nightphotography night_shooterz nightimages longexposure_shots longexposurephotography longexposureoftheday supreme_nightshots lightpaintingphotography longexpoelite igshotz roamtheplanet mobilemag visualsoflife artofvisuals breda ournaturedays moodygrams ilovebreda lifeofadventure wildernessculture expofilm instagood watchthisinstagood modernoutdoors
55;55;2018-02-15 20:39;https://instagram.com/p/BfOrl1Kjzi_/;0;1.0;92.0;heerdeopinsta;52.38274000000001;5.994728;Op en neer wandelend over de Renderklippen . . .          ;92.0;2018-02-15 19:39:44;renderklippen heerde winter sneeuw wandelen geldersestreken buitengewoon_gld heerdeopinsta wijzijnheerde gelderschlandschap
57;57;2018-02-13 22:02;https://instagram.com/p/BfJrhSPnYej/;0;0.0;12.0;daphnejm;51.450001;5.46667;         ;12.0;2018-02-13 21:02:55;Lampegat carnaval optocht Wal Eindhoven 040 beautifulpeople straatfotografie streetphotography fijnfisjenie
58;58;2017-02-08 12:00;https://instagram.com/p/BQP4c7rlCXT/;0;4.0;144.0;radboudumc;51.823151;5.86106;Vanmorgen kwam minister Edith Schippers van @minvws op werkbezoek bij ons bewegingslab om oa te kijken welke hulpmiddelen we ontwikkelen voor patiënten met .  ;144.0;2017-02-08 11:00:27;Duchenne radboudumc nijmegen
59;59;2017-08-21 20:11;https://instagram.com/p/BYEL_PjhBWY/;+;1.0;26.0;susanneschraa;51.549999;3.66667;Bootje varen, blijft leuk!! Tussen het wielrennen door.    ;26.0;2017-08-21 18:11:25;bootjevaren veere spelen lol
60;60;2018-01-31 12:27;https://instagram.com/p/BenLWJrjMRr/;+;1.0;22.0;maritzslowfood;51.597988;4.773045;Vanaf morgen kun je weer bij ons terecht in de BELCRUM! 12:00  foto: Waldkorn toast met ingelegde  en rechts een heerlijke verse boterham met cocktailsaus en onze heerlijke garnalenkroketten 🦐 ~ RESERVEER NU!              ;22.0;2018-01-31 11:27:36;maritzslowfoodbelcrum maritzslowfood prawncroquettes cocktailsauce tabasco ketchup mayo pickledsalmon bombaygin limes marinatedbeetroot foodsogoodyoullwishyouhadtwostomachs belcrum breda
61;61;2017-01-24 21:54;https://instagram.com/p/BPqUkDjjl4D/;+;3.0;47.0;extravaganza_amaro;51.448181;5.45723;So proud of our restaurant and also our eindhoven finest @kovacsofficial , happy you're back     ;47.0;2017-01-24 20:54:57;kovacs ketelhuiseindhoven amarocreativelabs strijps beautiful
62;62;2018-03-21 11:31;https://instagram.com/p/BglP2FLFZIg/;+;1.0;30.0;f.r.o.m.meg;35.638145;139.691956; March 20 Tue 2018     #  # # # #                  # # # # # #;30.0;2018-03-21 10:31:13;afaamaternity zumbajapan zumbawearjp zumba zumbagold liveyourlife zumbababy zumbamom zumbafamily aerobics maternity pregnancy prenatal postnatal fitness exercize postpartum
63;63;2018-07-03 13:53;https://instagram.com/p/BkxL-HNhe3n/;0;0.0;15.0;puffinstudie;52.216919;5.2015400000000005;Op deze zomerse dag dook PUFFIN vandaag op in Hilversum bij het Tergooi ziekenhuis In het Tergooi hebben ze al veel zin om te beginnen. Doe jij ook mee?               ;15.0;2018-07-03 11:53:49;asthma asthmatrial asthmatic puffintrial puffins puffin mascotte puffinstudie tergooi tergooiziekenhuis hilversum research paediatrics children paediatricpulmonogy
64;64;2017-07-12 11:01;https://instagram.com/p/BWcNQfAjBra/;0;2.0;86.0;duravermeer;52.083302;4.3167;                ;86.0;2017-07-12 09:01:30;Parking DenHaag Symmetry Yellow Green Photography Bouwen Construction Minimalism Architecture Concrete Car Speed Groen Geel Tournooiveld 070
65;65;2017-08-26 22:18;https://instagram.com/p/BYRSfg1gnk2/;+;0.0;22.0;rachelcockett;;;Looks unreal. A case full of  in a period room with mirrors. More awesome     ;22.0;2017-08-26 20:18:23;delftceramics ceramics gemeentemuseum denhaag thehague netherlands
67;67;2018-02-11 13:30;https://instagram.com/p/BfDnQGbl5Or/;0;2.0;5.0;vrouwenfestivaldeventer;;;Een van onze spothouders op 8 maart is Marion Flims van Ziniz Inspiration Movement. Benieuwd naar Marion? Bekijk haar filmpje op onze facebookpagina: www.facebook.com/internationalevrouwenfestivaldeventer/ 8 maart 2018 van 18.00 - 21.00 uur: Internationale Vrouwenfestival Deventer in de Lebuinuskerk. Kom ook!               ;5.0;2018-02-11 12:30:10;marionflims zinizinspirationmovement ziniz deventer internationalevrouwendag internationalevrouwenfestivaldeventer 8maart2018 lebuinuskerk vrouwendag vrouwenfestival vrouwen vrouw female verbinding gelijkwaardigheid
69;69;2018-03-13 17:24;https://instagram.com/p/BgRR6p6nX4i/;0;6.0;53.0;politie.kerkrade;50.86666500000001;6.066667;"Vanwege onderzoekshandelingen wat later dan normaal; Intensieve samenwerking tussen districtsrecherche, basisteam en diverse ondsteuningseenheden, heeft afgelopen week geleid tot een aanhouding van een 49-jarige inwoner van Kerkrade. De man werd op heterdaad betrapt toen hij in totaal 20 kilogram drugs overhandigde. Tevens werd er €34190 aangetroffen en in beslag genomen. Bij diverse doorzoekingen in Kerkrade werden daarnaast nog 6 voertuigen in beslag genomen.     ";53.0;2018-03-13 16:24:30;ondermijning hennep samenwerking drugs instapolice
70;70;2017-05-20 21:41;https://instagram.com/p/BUU4XKelLvL/;0;0.0;9.0;syltherese_maurits;52.103333;5.179167;20 mei 2017             ;9.0;2017-05-20 19:41:26;treinleven treinfotos onmaywayto utrecht utrechtcity utrechtcentraal utrecht_netherlands dagvandebouw beautifullday instaweather niceday thismorning nofilter
71;71;2018-03-17 18:50;https://instagram.com/p/Bgbu4jrjEsk/;+;23.0;71.0;afca_strijders020;;;Waar is de bal  -(A) . -(B) . -(C) winnaar krijgt een SO!!!   ;71.0;2018-03-17 17:50:02;2 afcajax amsterdam
73;73;2018-08-18 10:58;https://instagram.com/p/BmnUeFinmO7/;+;0.0;27.0;resort_citta_romana;;;Bent u al wezen kijken bij de vestingdagen? Naast een gezellige braderie en kermis vindt u ook een stoomplein met een diverse aanbod aan stoommachines! Vanavond zullen er muziekoptredens plaats vinden en kunt u om 21.00 de vlootschouw bewonderen. De avond sluit om 22.30 af met vuurwerk!. . .        ;27.0;2018-08-18 08:58:28;vestingdagen hellevoetsluis tipvoorvandaag vuurwerk vlootschouw braderie kermis cittaromana
75;75;2017-10-11 06:50;https://instagram.com/p/BaGE2a0ndYH/;0;5.0;378.0;gerwintimpers;;;                         ;378.0;2017-10-11 04:50:19;autumn toadstool paddestoelen herfst paddestoel regram followphotography Rijssen mushroom bos naturephotography woods forrest instagramers mushrooms igholland nofilter naturepics natuur followme forest marcrophotography mushroomsociety mushroomsofinstagram natuurmonumenten staatsbosbeheer
76;76;2017-03-21 11:13;https://instagram.com/p/BR5Xt8wlyhY/;+;3.0;99.0;gespotin010;51.900639;4.48763;Wat is jullie favoriete plekje in Rotterdam? Dat zijn er vast meerdere! Voor ons voelt dit kleine stukje op zuid typisch Rotterdams. *De Kaap*. Met al zijn historie, horeca, theater, festival's, tikkeltje rauw en diversiteit aan publiek. Fantastisch! . . . . . .   @leenendaan;99.0;2017-03-21 10:13:54;thatviewthou hotelnewyork architecture portofrotterdam nhow dekaap rdambinnenstad gespotin010 deweekvan
77;77;2017-01-11 21:49;https://instagram.com/p/BPI1k8FhMbV/;0;1.0;17.0;renkamphuis;53.216801;6.56447;11-01-2017        ;17.0;2017-01-11 20:49:15;dayone albinleemeldau loulou eurosonic esns17 groningen huizemaas rockpalast
78;78;2017-09-04 11:17;https://instagram.com/p/BYnSDnalCxl/;+;5.0;121.0;isathebibliophile;;;4-9-2017 these are some of the books I bought while I was in Amsterdam with @chezreadz   I already read Alex&Eliza and I'm planning to read the other ones soon • • • •                             ;121.0;2017-09-04 09:17:52;book books bookish bookworm bookaddict bookaddicts bookworms bookgeek bookgeeks bookaholic bookaholics booknerd booknerds booklover booklovers bookphoto bookphotography bookpic bookpics bookstagram bookstagrammer bookstagrammers boek boeken bookstagramfeature bookneed booklove
79;79;2017-05-04 08:26;https://instagram.com/p/BTqQqRaA2P3/;0;1.0;16.0;marthina67;;;       ;16.0;2017-05-04 06:26:25;goedemorgen goodmorning selamatpagi shertogenbosch instadenbosch omw2work
80;80;2017-11-14 00:36;https://instagram.com/p/BbdD8pxH3xf/;0;0.0;66.0;alex__craciun;51.521862;-0.105738;If you want to learn about the caviar, tomorrow, chef Alex Craciun in collaboration with caviar Petrossian organises a caviar master class with a tasting of 3 different types of caviar, followed by a dinner in 6 courses. Seats are limited / reservations at 020 3805 2304. Join us tomorrow few spaces available.  @petrossiannyc @petrossian_fr @alex__craciun       #;66.0;2017-11-13 23:36:21;caviar petrossian masterclass delicious just tomorrow lunch dinner
81;81;2017-10-29 08:00;https://instagram.com/p/Ba0qHMzlxzX/;+;0.0;20.0;dotsendolls;52.782681;6.89545;Sunday funday  Vandaag is de laatste zondag van de maand en dat betekend koopzondag in het centrum van Emmen!  Onze winkel is geopend van 13:00 tot 17:00 De winkel hangt vol moois  Tot vanmiddag;20.0;2017-10-29 07:00:59;
82;82;2018-01-26 21:17;https://instagram.com/p/BebP_n3gQkb/;0;8.0;520.0;caslabasquet;-35.4333;-71.666702;El Gimnasio Regional listo para recibir al Grupo B de la @ligamericas. ¡Vamos, !                ;520.0;2018-01-26 20:17:19;SanLorenzo SanLorenzo FIBA LigaAmericas America CASLA Ciclón FibaAmericas LNB CaslaBasquet LigaNacional Basquet Boedo LaLiga Talca Chile
83;83;2017-12-29 10:29;https://instagram.com/p/BdR_mZ4Dyat/;+;0.0;30.0;tovari_tableware;;;"U heeft nog een paar dagen om uw goede voornemens te maken voor 2018. Wij willen u daar graag mee helpen! Bijgaand 2 goede voornemens voor uw horeca onderneming. We praten graag verder op de Horecava RAI Amsterdam om uw goede voornemens waar te maken! Stand 01.136 & 01.140  Voornemen 1: ""Meer aandacht voor uw tableware-concept""  Wist u dat 60% van de gasten een restaurant hoger waardeert als de tafelaankleding/tableware goed is. Mixen en matchen blijft een constante factor op trendgebied. Het is prachtig om eindeloos te experimenteren met kleuren, dessins en materialen om een persoonlijke sfeer te creëren voor de gasten. Kom tijdens de Horecava RAI Amsterdam naar stand 01.140 voor informatie over de tableware trends van 2018 en advies voor uw horeca onderneming.  Voornemen 2: "" Aandacht voor duurzaamheid""  Wist u dat 84% van de consumenten het belangrijk vindt dat ondernemers aandacht geven aan duurzaamheid? Ons product de Eco-burner Chafo voor het verwarmen van uw Chafing-dish kan bijdragen aan uw milieu-initiatieven: Een onafhankelijk rapport van Carbon Footprint in de UK heeft bevestigd dat in vergelijking met traditionele gel en brandpasta, de Ecoburner een koolstofreductie van 75% oplevert. Kom tijdens de Horecava RAI Amsterdam naar stand 01.136 voor een demonstratie van dit innovatieve product!                 ";30.0;2017-12-29 09:29:31;goedevoornemens beterewereld initiatieven ecoburner mixandmatch porselein bestek lumea horecava trends tableware sfeer restaurant hotel steelite succesfulyear
